,Date,Open,High,Low,Adj Close,RSI,EMAF,EMAM,EMAS,TARGET,TargetClass,TargetNextClose
47,2015-04-01,244.22300720214844,247.5410003662109,241.16000366210935,247.27200317382807,43.425117034844924,256.349619077713,271.6120071730812,296.5598077060546,5.916000366210909,1,253.0050048828125
48,2015-04-02,247.0890045166016,254.46099853515625,245.4160003662109,253.0050048828125,47.12330998110346,256.0310843924844,271.2435516821848,295.9829229004487,1.248001098632841,1,254.32200622558597
49,2015-04-03,253.07400512695312,256.0429992675781,251.8789978027344,254.32200622558597,47.96058033948893,255.86831504325596,270.90847157413333,295.43112267958963,-0.5939941406249432,0,253.69700622558597
50,2015-04-04,254.2910003662109,255.25799560546875,251.1000061035156,253.69700622558597,47.57752604678208,255.6615237272874,270.56765047812246,294.878352925232,6.836990356445284,1,260.5979919433594
51,2015-04-05,253.7610015869141,260.67498779296875,251.94200134277344,260.5979919433594,52.10313787707852,256.1316635573895,270.3702314972361,294.42430840891575,-5.22900390625,0,255.49200439453125
52,2015-04-06,260.72100830078125,261.7980041503906,254.5749969482422,255.49200439453125,48.76575101786754,256.0707436371173,270.0756131387667,293.9086487530961,-2.0940093994140625,0,253.17999267578125
53,2015-04-07,255.2740020751953,255.80499267578125,252.2050018310547,253.17999267578125,47.29601044351555,255.79543402175193,269.74104639692536,293.3691963547211,-8.0419921875,0,245.02200317382807
54,2015-04-08,253.06399536132807,253.8470001220703,244.21499633789065,245.02200317382807,42.45825168068013,254.76939298861632,269.2515603925076,292.72883618013975,-1.0750122070311932,0,243.67599487304688
55,2015-04-09,244.75100708007807,246.1179962158203,239.3999938964844,243.67599487304688,41.7041553132741,253.71287888237163,268.74511355053806,292.07912967276104,-7.6219940185546875,0,236.07200622558597
56,2015-04-10,243.69400024414065,243.69400024414065,232.77099609375,236.07200622558597,37.65601089533043,252.03279577220158,268.09812132628156,291.33731346816273,0.5359954833984375,1,236.552001953125
57,2015-04-11,236.01600646972656,239.53700256347656,234.1750030517578,236.552001953125,38.06263072937131,250.55843445609904,267.4734456951299,290.61168020306286,-0.3820037841796591,0,236.1529998779297
58,2015-04-12,236.53500366210935,237.72799682617188,233.4949951171875,236.1529998779297,37.84280511342502,249.18648830579718,266.85323884726455,289.8903731788889,-11.362991333007784,0,224.5870056152344
59,2015-04-13,235.9499969482422,236.93499755859372,221.9960021972656,224.5870056152344,32.087296974805106,246.84368043050551,266.01628373375905,289.02542791314517,-5.600006103515625,0,219.15899658203125
60,2015-04-14,224.75900268554688,224.9759979248047,216.322998046875,219.15899658203125,29.807741161320415,244.20704387350796,265.08841666144764,288.1000447167066,4.759994506835909,1,223.8329925537109
61,2015-04-15,219.072998046875,223.8329925537109,218.6490020751953,223.8329925537109,34.12537909483951,242.26665803352728,264.2714775702053,287.2488254827596,4.655990600585966,1,228.572998046875
62,2015-04-16,223.91700744628903,229.6719970703125,223.91700744628903,228.572998046875,38.25234789224455,240.9624999395604,263.5645769855849,286.4716622054632,-5.6929931640625,0,222.8820037841797
63,2015-04-17,228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,35.39947511345983,239.24054792476224,262.75898147664617,285.62941507405543,0.5030059814453125,1,223.3560028076172
64,2015-04-18,222.85299682617188,224.3159942626953,220.87600708007807,223.3560028076172,35.826577533526425,237.72773410408178,261.9787244732991,284.8046016665529,-0.855987548828125,0,222.6000061035156
65,2015-04-19,223.45599365234372,226.35299682617188,222.3730010986328,222.6000061035156,35.42633076218644,236.28699810402787,261.19894787191726,283.9806997385657,2.014007568359318,1,224.62600708007807
66,2015-04-20,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007807,37.43333590975232,235.17642753031836,260.47473122257395,283.19454486891686,10.649002075195312,1,235.2689971923828
67,2015-04-21,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,46.74889413102616,235.18524368861023,259.97560777643156,282.5597694030025,-1.4260101318359375,0,234.17599487304688
68,2015-04-22,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,45.99536405136391,235.0891247537947,259.46472435260216,281.91892470724156,2.4090118408203125,1,236.4620056152344
69,2015-04-23,234.0529937744141,236.4750061035156,233.19900512695312,236.4620056152344,47.878018337026184,235.21987531202706,259.0092249716642,281.3168463086719,-4.701995849609403,0,231.26800537109372
70,2015-04-24,235.97000122070312,236.30499267578125,229.93299865722656,231.26800537109372,44.13271416708496,234.84350674622388,258.45989389046474,280.6539477532073,-4.845001220703153,0,226.38999938964844
71,2015-04-25,231.2350006103516,232.56100463867188,226.3370056152344,226.38999938964844,40.912322819839154,234.0384108075024,257.824846474607,279.9352199603125,-6.980010986328097,0,219.42999267578125
72,2015-04-26,226.41000366210935,226.94400024414065,214.87399291992188,219.42999267578125,36.80647546723106,232.64713289019562,257.0645523399768,279.13382622144456,9.85699462890625,1,229.28599548339844
73,2015-04-27,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,45.157175082755174,232.32702456573875,256.51448190717326,278.47359005272875,-3.113998413085966,0,225.85499572753903
74,2015-04-28,228.968994140625,229.4949951171875,223.06900024414065,225.85499572753903,43.03605232989142,231.7106408668626,255.90736336896268,277.7766550285541,0.2169952392578125,1,225.80799865722656
75,2015-04-29,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,43.00640500590123,231.14848446594488,255.3113363449679,277.08832845409944,10.452011108398409,1,236.1450042724609
76,2015-04-30,225.6929931640625,239.56300354003903,224.9929962158203,236.1450042724609,50.96673505128142,231.62434349513688,254.93180501679944,276.5460327695745,-3.8600006103515057,0,232.07899475097656
77,2015-05-01,235.93899536132807,238.96600341796875,232.07899475097656,232.07899475097656,48.13345858854857,231.66764361474065,254.47927412044652,275.9570653785997,2.5889892578125,1,234.92999267578125
78,2015-05-02,232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,50.21273461595962,231.97834352531595,254.09215963639375,275.4136604421385,5.477996826171903,1,240.3580017089844
79,2015-05-03,234.8800048828125,243.2400054931641,234.0829925537109,240.3580017089844,53.97641059931036,232.77640620947486,253.8201961130787,274.9493470814345,-1.337997436523466,0,239.01800537109372
80,2015-05-04,240.3560028076172,242.63800048828125,237.80999755859372,239.01800537109372,52.91831183032827,233.3708442248671,253.5270834251186,274.4734352707015,-2.731002807617216,0,236.1210021972656
81,2015-05-05,238.8520050048828,239.20399475097656,232.0540008544922,236.1210021972656,50.619777356176115,233.6327640317622,253.18240854931952,273.96545602469575,-6.466995239257784,0,229.7819976806641
82,2015-05-06,236.24899291992188,236.45399475097656,229.2310028076172,229.7819976806641,45.94150430767768,233.26602437927667,252.71903407667287,273.38024465590064,7.671997070312472,1,237.33399963378903
83,2015-05-07,229.66200256347656,239.10499572753903,228.572998046875,237.33399963378903,51.64582072056323,233.65345059399215,252.41437992928903,272.90281094699856,6.6590118408203125,1,243.86300659179688
84,2015-05-08,237.20399475097656,246.2749938964844,236.2740020751953,243.86300659179688,55.951295525832485,234.62578926044972,252.24504580379414,272.518177776731,-1.9369964599609375,0,241.83200073242188
85,2015-05-09,243.7689971923828,247.8040008544922,239.63900756835935,241.83200073242188,54.33870685986372,235.31209511492327,252.03884689148973,272.1117383456806,-1.4329986572265625,0,240.29600524902344
86,2015-05-10,241.72900390625,244.0679931640625,238.8489990234375,240.29600524902344,53.09865747128972,235.78675322293282,251.8063153738171,271.69033790731424,1.8590087890625,1,242.1580047607422
87,2015-05-11,240.2989959716797,244.2700042724609,239.37600708007807,242.1580047607422,54.448808261098456,236.39353908367656,251.61525971811264,271.29918117689607,-1.033004760742159,0,241.11199951171875
88,2015-05-12,242.1450042724609,242.8809967041016,240.0989990234375,241.11199951171875,53.52146080817344,236.84291626729961,251.40727436749097,270.8993509561653,-5.02099609375,0,236.3769989013672
89,2015-05-13,241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,49.437687279774586,236.79854318482984,251.10964515034,270.4421012600753,0.7149963378905966,1,236.9290008544922
90,2015-05-14,236.2140045166016,237.7989959716797,234.0570068359375,236.9290008544922,49.91502412502116,236.81096772479768,250.82884031279843,269.99821913549806,0.6499938964843466,1,237.60499572753903
91,2015-05-15,236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753903,50.527832898081954,236.88658943934445,250.56698200417944,269.5691698188364,-1.490997314453125,0,236.1529998779297
92,2015-05-16,237.6439971923828,237.69700622558597,235.2949981689453,236.1529998779297,49.144032376920286,236.81672376682874,250.2815566155408,269.12657154147337,0.7920074462890341,1,236.802001953125
93,2015-05-17,236.00999450683597,238.0249938964844,236.00999450683597,236.802001953125,49.8024018554683,236.81532168933316,250.0146347410375,268.69843154692575,-3.7589874267578125,0,233.1280059814453
94,2015-05-18,236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,46.17658864769601,236.4641487647724,249.68024605272873,268.2273000824823,-1.0899963378905966,0,231.94700622558597
95,2015-05-19,233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558597,45.04706330967232,236.0339447134213,249.3290927888249,267.74676638901354,2.128005981445284,1,234.01800537109372
96,2015-05-20,231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109372,47.46165581601888,235.84195049034247,249.02590293896884,267.3000278324848,1.3279876708984375,1,235.343994140625
97,2015-05-21,234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,48.99894390110058,235.79452607608368,248.75497405187292,266.87676910808926,5.027008056640625,1,240.34800720214844
98,2015-05-22,235.3209991455078,240.968994140625,235.05999755859372,240.34800720214844,54.39451889909835,236.2281909452327,248.58849946078928,266.52539477820926,-1.41400146484375,0,238.8719940185547
99,2015-05-23,240.28599548339844,241.0249938964844,238.6909942626953,238.8719940185547,52.63470876673385,236.47998171412053,248.3960934124282,266.1591245694721,1.9770050048828125,1,240.9530029296875
100,2015-05-24,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,54.841673725903576,236.9059837346507,248.2487054820769,265.82526865371335,-3.817001342773409,0,237.1100006103516
101,2015-05-25,240.927001953125,241.02099609375,236.63699340820312,237.1100006103516,50.21246563685686,236.92541391328888,248.0281370687754,265.44493397764234,0.011993408203125,1,237.11599731445312
102,2015-05-26,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,50.2194908666315,236.94356471339978,247.8120550934423,265.0697162734942,0.2180023193359375,1,237.2830047607422
103,2015-05-27,237.06500244140625,238.6360015869141,236.69500732421875,237.2830047607422,50.42820937375238,236.9758923369562,247.6035590472502,264.701680359418,0.1510009765625,1,237.4080047607422
104,2015-05-28,237.2570037841797,237.82400512695312,236.6519927978516,237.4080047607422,50.59432704948474,237.0170459011263,247.4016668831609,264.34017472234945,-0.281005859375,0,237.0959930419922
105,2015-05-29,237.3769989013672,237.52200317382807,235.7310028076172,237.0959930419922,50.14492777639764,237.02456467644686,247.19759413383082,263.9793246338679,-3.7469940185546875,0,233.34500122070312
106,2015-05-30,237.0919952392578,237.09300231933597,232.04600524902344,233.34500122070312,44.99678629382796,236.6741300616141,246.92328536327383,263.573572005879,-2.944992065429716,0,230.19000244140625
107,2015-05-31,233.13499450683597,233.2519989013672,229.54200744628903,230.19000244140625,41.1862025021892,236.0565940977848,246.59193322620715,263.13140552158137,-7.307006835937528,0,222.92599487304688
108,2015-06-01,230.2330017089844,231.71299743652344,221.29600524902344,222.92599487304688,34.068994605369156,234.80606083828596,246.1233007835703,262.59888352623653,2.9089965820312784,1,225.8029937744141
109,2015-06-02,222.8939971923828,226.4160003662109,222.41900634765625,225.8029937744141,38.573434212401715,233.94862587982195,245.7209184665573,262.1115207480667,0.13800048828122158,1,225.87399291992188
110,2015-06-03,225.73599243164065,227.4040069580078,223.92999267578125,225.87399291992188,38.68419859427754,233.17961321697433,245.32791003989126,261.63155349206477,-1.4479980468749432,0,224.32400512695312
111,2015-06-04,225.77200317382807,226.58099365234372,224.0540008544922,224.32400512695312,37.118622701983,232.33622197030564,244.91199113072418,261.1374137786196,0.7979888916015341,1,224.95199584960935
112,2015-06-05,224.1540069580078,225.96800231933597,223.1790008544922,224.95199584960935,38.20426608309993,231.63296233976314,244.51674369941497,260.6581367199572,0.6139984130859375,1,225.61900329589844
113,2015-06-06,225.0050048828125,225.718994140625,224.3789978027344,225.61900329589844,39.394998796533,231.06020433558555,244.14253101815723,260.19404223751934,-2.7149963378905966,0,222.8809967041016
114,2015-06-07,225.5959930419922,226.19400024414065,222.6519927978516,222.8809967041016,36.317232969810554,230.28123218020613,243.72151053669077,259.69982971389794,5.6100006103515625,1,228.48899841308597
115,2015-06-08,222.8789978027344,229.4640045166016,222.8390045166016,228.48899841308597,45.637544304909234,230.1105432500042,243.41987663325304,259.28644121984746,0.5100097656250568,1,229.04800415039065
116,2015-06-09,228.5379943847656,230.95399475097656,227.9290008544922,229.04800415039065,46.47419287008954,230.009349050041,243.1352850989389,258.88593211958977,-0.19200134277340908,0,228.8029937744141
117,2015-06-10,228.9949951171875,229.7819976806641,228.00999450683597,228.8029937744141,46.140720534758124,229.89445807140987,242.85147734993842,258.48748260508415,0.8500061035156534,1,229.7050018310547
118,2015-06-11,228.85499572753903,230.28700256347656,228.7669982910156,229.7050018310547,47.62315815117513,229.8764146199475,242.59115110203973,258.10625769416987,0.2769927978515625,1,229.98199462890625
119,2015-06-12,229.7050018310547,231.0570068359375,229.31300354003903,229.98199462890625,48.09322670987365,229.88646985889594,242.341464835245,257.7337508986035,2.4819946289062784,1,232.4019927978516
120,2015-06-13,229.9199981689453,232.6519927978516,229.2100067138672,232.4019927978516,52.11597046270586,230.1260434721298,242.14464360678178,257.3982309237591,1.1009979248046307,1,233.54299926757807
121,2015-06-14,232.44200134277344,234.8580017089844,232.0039978027344,233.54299926757807,53.92001381544063,230.45146783360107,241.97431401590646,257.08226759056464,3.4010009765625,1,236.822998046875
122,2015-06-15,233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,58.71114357058952,231.05828023486526,241.87230775909396,256.81393289462176,14.130004882812472,1,250.8950042724609
123,2015-06-16,236.76499938964844,251.74200439453125,236.1219940185547,250.8950042724609,72.06319276047442,232.9474920479696,242.0509750167844,256.7355364890302,-1.53900146484375,0,249.28399658203125
124,2015-06-17,250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,69.3137828790512,234.50334962264213,242.19420316659128,256.63684059622227,-0.4209899902344034,0,249.0070037841797
125,2015-06-18,249.4279937744141,252.1080017089844,244.1269989013672,249.0070037841797,68.83001399161768,235.88465001897902,242.3291101095138,256.5357831550032,-4.436996459960881,0,244.6060028076172
126,2015-06-19,249.04299926757807,250.9770050048828,243.78700256347656,244.6060028076172,61.52056169883364,236.71525504646837,242.37419709363468,256.37777281927623,0.6820068359375284,1,245.2120056152344
127,2015-06-20,244.52999877929688,245.8280029296875,240.6269989013672,245.2120056152344,62.11412991601867,237.52446938635083,242.43039132178518,256.22988186293134,-1.1560058593749432,0,243.94400024414065
128,2015-06-21,245.1000061035156,245.2239990234375,241.8820037841797,243.94400024414065,60.0378924052046,238.1358532775689,242.4603637756932,256.0671549540732,3.021011352539091,1,246.9900054931641
129,2015-06-22,243.968994140625,247.91700744628903,243.7790069580078,246.9900054931641,63.20355931103874,238.97910586953034,242.55005965128666,255.94692780889562,-2.6309967041015625,0,244.29600524902344
130,2015-06-23,246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,58.790363630449235,239.4854772390059,242.58463283143985,255.792610953798,-3.7669982910156534,0,240.51499938964844
131,2015-06-24,244.2819976806641,244.34100341796875,240.51499938964844,240.51499938964844,53.2040037907228,239.5835269676385,242.54364999100835,255.59025848274968,2.4339904785155966,1,242.7989959716797
132,2015-06-25,240.3650054931641,243.33200073242188,240.3650054931641,242.7989959716797,55.91521181754571,239.88976211088053,242.54870634706126,255.42083778723884,0.989990234375,1,243.593994140625
133,2015-06-26,242.60400390625,243.74899291992188,241.5529937744141,243.593994140625,56.84759210045172,240.24254611371333,242.56940511525065,255.2641908515221,7.441009521484403,1,250.9900054931641
134,2015-06-27,243.5489959716797,251.3390045166016,243.11700439453125,250.9900054931641,64.36082181571065,241.266113673661,242.73614967718953,255.20757912492135,-1.9440002441405966,0,249.0110015869141
135,2015-06-28,250.9550018310547,251.1719970703125,247.4340057373047,249.0110015869141,61.3009640220051,242.00372204635178,242.8604041704514,255.12550525024577,8.343002319335938,1,257.0639953613281
136,2015-06-29,248.7209930419922,257.1730041503906,248.58099365234372,257.0639953613281,67.94522053612884,243.43803379063525,243.14166340195393,255.15118061595547,6.035980224609375,1,263.0719909667969
137,2015-06-30,257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,71.81353931864548,245.30793447407922,243.536323353733,255.25609201133088,-4.7239990234375,0,258.6210021972656
138,2015-07-01,263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,65.53586719424793,246.57584568581126,243.83502986548612,255.30066035816446,-3.1399993896484375,0,255.41200256347656
139,2015-07-02,258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,61.39043870984449,247.4173844360651,244.06427684960474,255.30213508936066,0.8769989013672159,1,256.33599853515625
140,2015-07-03,255.45899963378903,257.0769958496094,253.5050048828125,256.33599853515625,62.129457593530425,248.26677625502617,244.30728123941762,255.31582864493413,4.394989013671875,1,260.885986328125
141,2015-07-04,256.4909973144531,261.4570007324219,254.1999969482422,260.885986328125,65.6030872265508,249.46860578579748,244.635572429293,255.3896055678903,11.108001708984375,1,271.9129943847656
142,2015-07-05,260.80499267578125,274.5060119628906,258.70098876953125,271.9129943847656,72.21962471744722,251.60616660474685,245.1757193987083,255.6084583999019,-2.0780029296875,0,269.0299987792969
143,2015-07-06,271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,68.52710188273505,253.26557919279924,245.64808136664075,255.78622714664888,-3.756011962890625,0,266.2070007324219
144,2015-07-07,269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,65.0383712410625,254.49809552990615,246.0551886808146,255.92425063785117,4.803009033203125,1,270.7850036621094
145,2015-07-08,265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,67.87965126674179,256.04922963773504,246.5448879873749,256.1210818037354,-1.5989990234375,0,269.2279968261719
146,2015-07-09,270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,65.92726773778797,257.30435032234806,246.99405845943025,256.29468332721143,15.738006591796875,1,284.8940124511719
147,2015-07-10,269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,73.9916285591539,259.93193719175986,247.74455259788056,256.67348238845597,8.2349853515625,1,293.114990234375
148,2015-07-11,284.8800048828125,298.5060119628906,283.5299987792969,293.114990234375,77.04617168992706,263.0922279577232,248.6429771055339,257.1561513665476,17.72698974609375,1,310.86700439453125
149,2015-07-12,293.1400146484375,314.3940124511719,292.5050048828125,310.86700439453125,81.95055441321784,267.6422066659906,249.87513606175165,257.8675533934083,-18.77301025390625,0,292.0539855957031
150,2015-07-13,310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,65.95050192595873,269.9671379926299,250.71036080499823,258.32035381992876,-4.57000732421875,0,287.4639892578125
151,2015-07-14,292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,62.74802053875659,271.63350477979014,251.43815542782622,258.7063622363246,-2.21600341796875,0,285.8290100097656
